limite_credito,sexo,escolaridade,estado_civil,idade,status_pagamento_set,status_pagamento_ago,status_pagamento_jul,status_pagamento_jun,status_pagamento_mai,status_pagamento_abr,valor_fatura_set,valor_fatura_ago,valor_fatura_jul,valor_fatura_jun,valor_fatura_mai,valor_fatura_abr,valor_pago_set,valor_pago_ago,valor_pago_jul,valor_pago_jun,valor_pago_mai,valor_pago_abr,inadimplente
60000.0,2,3,1,28,0,-1,-1,-1,-1,0,7207.0,12625.0,6244.0,13615.0,25475.0,26237.0,12625.0,6244.0,13615.0,25478.0,5000.0,5000.0,0
50000.0,1,3,1,22,0,0,0,0,0,0,46450.0,47599.0,48456.0,44546.0,43256.0,13342.0,2200.0,2016.0,2009.0,2092.0,1020.0,1018.0,0
50000.0,2,2,2,34,0,0,0,0,0,0,47303.0,48427.0,48069.0,49081.0,48485.0,49484.0,2807.0,3008.0,2812.0,2000.0,2000.0,2000.0,0
130000.0,2,2,2,34,0,0,0,0,2,0,99593.0,100415.0,103618.0,107525.0,104042.0,100190.0,4050.0,5600.0,7800.0,0.0,3900.0,3100.0,1
270000.0,2,4,1,33,-2,-2,-2,-2,-2,-2,0.0,0.0,1205.0,0.0,0.0,0.0,0.0,1205.0,0.0,0.0,0.0,0.0,0
10000.0,1,2,1,27,0,0,0,0,0,0,10128.0,9859.0,9607.0,9818.0,10013.0,9824.0,1151.0,1160.0,1151.0,346.0,350.0,354.0,0
300000.0,1,2,2,30,-1,-1,0,0,0,-1,18468.0,60489.0,63982.0,124493.0,16367.0,41338.0,61200.0,45153.0,102749.0,186.0,45079.0,40000.0,0
300000.0,2,1,1,31,0,0,0,0,0,0,147277.0,149893.0,152529.0,152882.0,113347.0,114554.0,7000.0,7000.0,6000.0,4084.0,4056.0,4300.0,0
160000.0,1,1,1,40,0,0,0,0,0,0,27563.0,28350.0,25186.0,36100.0,21707.0,7928.0,5002.0,5000.0,14400.0,10000.0,4000.0,0.0,0
30000.0,2,3,2,52,3,2,2,2,2,2,26494.0,26675.0,29111.0,28325.0,28840.0,5450.0,900.0,3974.0,0.0,600.0,0.0,0.0,1
30000.0,2,2,1,43,-1,-1,-1,-1,-2,-1,10443.0,4503.0,9000.0,0.0,0.0,5394.0,4503.0,9000.0,0.0,0.0,5394.0,6171.0,0
50000.0,2,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,1,2,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0
60000.0,1,2,2,51,-1,0,0,0,0,0,10304.0,11330.0,12334.0,13319.0,14447.0,15549.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1
250000.0,2,5,1,27,0,0,0,0,0,0,127786.0,60663.0,49181.0,34072.0,33419.0,33925.0,3729.0,1600.0,2000.0,1000.0,1100.0,900.0,0
50000.0,1,1,1,33,2,2,0,0,0,-1,12632.0,13131.0,14817.0,13725.0,13147.0,5932.0,1000.0,2000.0,7000.0,5000.0,5932.0,25497.0,0
120000.0,2,2,2,27,2,0,0,0,0,0,51244.0,51819.0,53375.0,54620.0,56170.0,57240.0,2000.0,2000.0,1700.0,2000.0,1700.0,1656.0,0
50000.0,1,2,1,39,0,0,0,0,0,0,46410.0,48710.0,8108.0,7358.0,3098.0,0.0,5000.0,2001.0,2000.0,0.0,0.0,0.0,0
240000.0,1,2,2,33,-1,-1,-1,0,-1,-1,1863.0,15172.0,8930.0,7324.0,10506.0,10625.0,15172.0,8930.0,0.0,10526.0,10625.0,11982.0,1
50000.0,1,2,1,44,2,2,0,0,3,2,127510.0,123969.0,128267.0,139912.0,136604.0,134705.0,0.0,6300.0,15300.0,0.0,0.0,9500.0,1
50000.0,1,1,2,23,0,0,0,0,0,0,48954.0,35213.0,33404.0,18727.0,13793.0,19354.0,2000.0,4005.0,1000.0,1000.0,6000.0,1000.0,0
250000.0,2,2,2,44,-1,-1,-1,-1,-1,0,23438.0,0.0,3850.0,0.0,32690.0,37141.0,0.0,3850.0,0.0,32690.0,5000.0,5000.0,0
240000.0,1,2,2,31,1,-1,-1,-1,-1,-1,0.0,780.0,0.0,390.0,780.0,0.0,780.0,0.0,390.0,780.0,0.0,390.0,0
450000.0,1,3,1,42,2,0,0,0,0,0,152652.0,128708.0,100429.0,77069.0,63851.0,36877.0,7032.0,3003.0,10000.0,11000.0,3000.0,58000.0,1
200000.0,1,1,1,44,-1,-1,-1,-1,-2,-2,3983.0,4884.0,3165.0,0.0,0.0,0.0,4884.0,3165.0,0.0,0.0,0.0,0.0,0
100000.0,2,2,2,23,0,0,0,0,0,0,13530.0,14564.0,15561.0,18306.0,20594.0,26368.0,1258.0,1255.0,3000.0,3000.0,7000.0,1225.0,0
20000.0,1,2,2,22,2,3,2,2,2,0,15662.0,16004.0,17046.0,16676.0,16704.0,16984.0,900.0,1600.0,200.0,600.0,700.0,2100.0,0
100000.0,2,3,2,58,0,0,0,0,0,0,43386.0,44686.0,45634.0,46576.0,47519.0,51404.0,2000.0,2000.0,2000.0,2000.0,5000.0,30000.0,0
20000.0,1,2,1,45,1,2,0,0,0,-2,20011.0,10753.0,10853.0,10670.0,-120.0,-120.0,0.0,10600.0,800.0,0.0,0.0,0.0,1
130000.0,2,3,1,46,0,0,0,0,0,0,17505.0,18529.0,19545.0,20217.0,20890.0,21541.0,1312.0,1328.0,1000.0,1000.0,1000.0,799.0,1
20000.0,1,1,2,24,-1,-1,-1,0,0,-2,4720.0,0.0,20200.0,20000.0,0.0,0.0,0.0,20200.0,0.0,0.0,0.0,0.0,0
320000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,9192.0,13920.0,4022.0,316.0,8420.0,316.0,13942.0,4022.0,316.0,8420.0,316.0,516.0,0
460000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,11403.0,14015.0,2978.0,11402.0,12072.0,7090.0,14029.0,2978.0,11402.0,12802.0,7090.0,793.0,0
110000.0,1,2,1,38,2,2,2,2,0,0,103202.0,69917.0,68917.0,69141.0,135478.0,71875.0,2500.0,2494.0,2477.0,2500.0,3003.0,3000.0,1
90000.0,2,2,2,33,0,0,0,0,0,0,89129.0,89543.0,84447.0,78238.0,68234.0,69684.0,3308.0,3014.0,3203.0,3000.0,3000.0,3000.0,0
50000.0,2,2,1,50,0,0,0,0,0,0,32570.0,34713.0,39803.0,41790.0,44351.0,46194.0,3000.0,6000.0,3000.0,3500.0,3500.0,1600.0,0
160000.0,2,2,1,35,0,0,0,0,0,0,17742.0,12939.0,7035.0,4596.0,4635.0,2744.0,2000.0,1000.0,500.0,1000.0,1000.0,2000.0,0
50000.0,2,2,2,23,0,0,0,0,0,0,47662.0,41023.0,42162.0,6765.0,19286.0,9558.0,2000.0,2102.0,255.0,3000.0,191.0,0.0,0
40000.0,1,2,3,41,0,0,0,0,0,0,39295.0,38490.0,38224.0,37764.0,38029.0,32179.0,1786.0,1890.0,2000.0,1104.0,948.0,337.0,0
150000.0,1,5,1,36,0,0,0,0,0,0,220889.0,133616.0,136378.0,139219.0,142172.0,145065.0,3800.0,3900.0,4000.0,4100.0,4100.0,5500.0,0
10000.0,1,1,2,22,0,0,-1,-1,-1,-1,2946.0,0.0,390.0,390.0,390.0,0.0,0.0,390.0,390.0,390.0,0.0,780.0,1
400000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,4238.0,4329.0,6888.0,3519.0,77.0,927.0,5000.0,7013.0,3600.0,1500.0,1000.0,1000.0,0
250000.0,1,1,2,33,0,0,0,0,0,0,76412.0,80024.0,83952.0,87147.0,91191.0,94220.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,0
20000.0,1,2,1,30,-1,-1,-1,-1,-1,-1,1473.0,1473.0,390.0,390.0,390.0,0.0,1473.0,390.0,390.0,390.0,0.0,780.0,0
360000.0,2,2,1,34,-1,0,0,0,0,0,42720.0,22303.0,17959.0,11933.0,8371.0,11196.0,1430.0,4987.0,3966.0,5081.0,6605.0,1511.0,0
230000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,-18.0,3919.0,6164.0,3612.0,7756.0,4906.0,3937.0,6164.0,3612.0,7761.0,4906.0,3632.0,0
140000.0,2,1,2,28,1,2,0,0,0,0,86761.0,84546.0,87251.0,88227.0,90170.0,92044.0,0.0,5000.0,3300.0,3500.0,3500.0,3550.0,1
100000.0,2,3,1,38,0,0,-1,0,0,0,16618.0,-14115.0,51235.0,67368.0,68141.0,64167.0,13514.0,69370.0,20001.0,3000.0,3000.0,3000.0,0
240000.0,2,2,1,42,1,2,0,0,-1,-1,15100.0,14557.0,24893.0,14782.0,2381.0,2381.0,0.0,14782.0,0.0,2381.0,2381.0,0.0,0
100000.0,2,1,1,47,1,-2,-1,2,2,2,-84.0,-474.0,800.0,410.0,20.0,-370.0,0.0,3000.0,0.0,0.0,0.0,2500.0,1
330000.0,2,1,2,35,-1,-1,-1,-1,-1,0,117.0,0.0,23.0,776.0,334.0,303.0,0.0,222.0,975.0,334.0,0.0,9.0,0
130000.0,1,3,1,40,-1,0,-1,-1,-2,-2,3015.0,2620.0,1330.0,0.0,0.0,0.0,1000.0,1330.0,0.0,0.0,0.0,0.0,0
100000.0,2,1,2,35,0,0,0,0,0,0,99031.0,90779.0,84891.0,76232.0,77833.0,74885.0,3300.0,4300.0,3000.0,2626.0,2913.0,2600.0,0
110000.0,2,1,2,28,1,-1,-1,-1,0,0,-100.0,200.0,400.0,46952.0,48455.0,47324.0,500.0,400.0,46952.0,3000.0,3000.0,2000.0,1
360000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,5375.0,0.0,7799.0,8506.0,0.0,4186.0,0.0,7799.0,8528.0,0.0,4186.0,0.0,0
20000.0,1,2,2,40,8,7,6,5,4,3,20753.0,20496.0,19930.0,19434.0,18577.0,18011.0,0.0,0.0,70.0,0.0,0.0,0.0,1
180000.0,1,1,2,28,0,0,0,0,0,0,180387.0,182361.0,184097.0,177870.0,169767.0,175867.0,9000.0,8500.0,8500.0,8000.0,14250.0,8000.0,0
140000.0,1,3,1,45,2,2,2,2,2,2,134073.0,130521.0,137328.0,136280.0,136247.0,134089.0,0.0,10707.0,5014.0,5091.0,4608.0,42.0,1
130000.0,1,1,2,26,0,-1,0,0,0,0,4417.0,93163.0,90056.0,69832.0,46645.0,11869.0,105072.0,5000.0,3000.0,12000.0,10000.0,3500.0,0
320000.0,1,4,2,36,-2,-2,-2,-2,-2,-2,2860.0,16021.0,0.0,0.0,0.0,0.0,16021.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,1,2,1,38,-1,-1,-1,-1,-1,-1,326.0,0.0,2684.0,0.0,10652.0,326.0,0.0,2684.0,0.0,10652.0,326.0,0.0,0
50000.0,2,1,2,23,0,0,0,0,0,0,50025.0,22656.0,19610.0,17801.0,18078.0,18137.0,1626.0,1581.0,1000.0,900.0,700.0,1000.0,0
300000.0,1,1,1,43,-1,-1,-1,2,0,0,1920.0,410.0,5015.0,2334.0,3334.0,3350.0,412.0,5459.0,0.0,1000.0,16.0,2418.0,0
80000.0,2,1,2,25,0,0,0,0,0,0,66426.0,55334.0,53738.0,49021.0,45494.0,44218.0,2657.0,1800.0,1799.0,1616.0,1697.0,1737.0,0
350000.0,1,3,1,35,0,0,0,0,0,0,218605.0,166310.0,166106.0,100151.0,50340.0,51400.0,6222.0,7174.0,4200.0,2400.0,2400.0,2500.0,0
240000.0,2,1,2,30,-1,-1,0,0,0,-1,325.0,18428.0,32384.0,22749.0,7804.0,290.0,18428.0,15000.0,0.0,0.0,300.0,350.0,0
90000.0,2,2,2,25,0,0,0,0,0,0,67004.0,65533.0,67475.0,69136.0,51217.0,50490.0,3000.0,3000.0,3000.0,2000.0,2000.0,2000.0,0
130000.0,1,5,2,46,2,0,0,0,0,0,79705.0,59716.0,38343.0,37834.0,37429.0,36991.0,2475.0,1600.0,1300.0,1400.0,1400.0,2000.0,0
370000.0,1,2,2,28,0,0,0,0,0,0,261021.0,265512.0,269491.0,223905.0,226566.0,226817.0,10001.0,10000.0,10000.0,8207.0,7641.0,7521.0,0
350000.0,1,2,1,42,-1,-1,-1,0,0,-1,1037.0,1360.0,8686.0,3061.0,396.0,391.0,1365.0,8722.0,72.0,0.0,391.0,1406.0,0
100000.0,1,2,1,35,4,4,3,2,2,2,82348.0,82156.0,83318.0,81380.0,83710.0,88057.0,1700.0,3100.0,0.0,3800.0,5900.0,3200.0,1
500000.0,1,1,2,38,0,0,0,0,0,0,477468.0,488083.0,498839.0,411820.0,422671.0,394599.0,21000.0,22800.0,15200.0,19000.0,16000.0,10000.0,0
290000.0,2,2,2,33,0,0,0,0,0,0,14026.0,9154.0,2778.0,9981.0,23989.0,22667.0,9000.0,2000.0,9000.0,23000.0,22000.0,1797.0,0
120000.0,2,1,1,38,0,0,0,0,0,0,65645.0,71406.0,29044.0,21889.0,14536.0,25636.0,15000.0,1462.0,1000.0,3000.0,14000.0,254.0,0
350000.0,1,1,2,32,-1,-1,0,0,-1,-1,15179.0,4981.0,19194.0,4389.0,1717.0,4066.0,4983.0,15084.0,2028.0,1725.0,4086.0,2476.0,0
40000.0,1,1,2,27,2,0,0,0,0,0,10181.0,11058.0,11471.0,11776.0,12660.0,12660.0,2500.0,2000.0,1500.0,2330.0,2300.0,1000.0,1
160000.0,1,2,1,35,-2,-2,-1,-1,-2,-2,1822.0,2229.0,7110.0,1539.0,-1.0,1238.0,2229.0,7116.0,1539.0,0.0,1240.0,598.0,0
300000.0,1,1,2,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000.0,1,2,2,34,0,0,0,0,0,-1,28014.0,29248.0,29254.0,19837.0,14793.0,404.0,1694.0,1200.0,8697.0,2000.0,1000.0,2759.0,0
50000.0,2,2,1,36,2,2,4,3,2,2,44897.0,50039.0,48981.0,47897.0,48811.0,48058.0,6200.0,0.0,0.0,2000.0,160.0,3525.0,1
230000.0,1,2,2,27,0,0,0,0,0,0,5504.0,4782.0,3864.0,3242.0,1428.0,2358.0,2000.0,2000.0,2000.0,300.0,2000.0,1400.0,0
30000.0,1,3,2,52,0,0,0,2,2,0,25686.0,27449.0,30286.0,29993.0,58134.0,28910.0,2500.0,3600.0,1390.0,0.0,1000.0,1500.0,0
240000.0,1,1,2,44,0,0,0,0,0,0,246135.0,231443.0,234557.0,200643.0,194410.0,198857.0,12026.0,9010.0,7400.0,8000.0,8000.0,7000.0,1
250000.0,2,2,2,36,0,-1,-1,0,0,0,6220.0,27217.0,6149.0,26202.0,6906.0,3855.0,27225.0,6159.0,25846.0,0.0,3855.0,3876.0,1
50000.0,2,1,1,50,1,2,0,0,0,0,50175.0,48275.0,49646.0,44051.0,45912.0,45383.0,0.0,7775.0,3000.0,3000.0,5000.0,3000.0,0
440000.0,1,1,2,30,0,0,0,0,0,0,50735.0,52938.0,54190.0,45962.0,47421.0,49512.0,3000.0,3000.0,2000.0,2150.0,3000.0,3000.0,0
110000.0,2,2,2,29,2,0,0,0,0,0,113394.0,108142.0,109325.0,111264.0,56311.0,58271.0,5314.0,4398.0,4196.0,1857.0,8271.0,1948.0,1
120000.0,1,2,2,37,1,2,0,0,0,0,21786.0,22126.0,23763.0,25059.0,25641.0,26228.0,1000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
80000.0,2,2,2,29,0,0,0,0,0,0,60857.0,46724.0,35074.0,32812.0,25930.0,26414.0,2000.0,2000.0,2000.0,1100.0,1000.0,1100.0,0
230000.0,2,3,1,54,-1,-1,-1,-1,-1,-1,1227.0,784.0,1854.0,396.0,1950.0,1099.0,784.0,1854.0,396.0,1950.0,1099.0,2040.0,0
10000.0,1,2,2,23,2,0,0,0,0,0,8638.0,8958.0,9414.0,9344.0,9545.0,9586.0,1294.0,1150.0,480.0,500.0,348.0,402.0,0
110000.0,1,2,2,47,2,2,2,2,2,2,53016.0,56532.0,57502.0,58460.0,59876.0,58761.0,5000.0,2500.0,2500.0,2500.0,0.0,5000.0,1
160000.0,2,1,2,27,0,0,0,0,0,-1,159460.0,148691.0,118082.0,112802.0,61178.0,98960.0,10000.0,10000.0,5022.0,8000.0,99822.0,5000.0,0
50000.0,1,2,1,41,0,0,0,0,0,0,45422.0,46291.0,16118.0,14237.0,14381.0,16026.0,1916.0,1243.0,1492.0,636.0,2000.0,2000.0,0
130000.0,2,2,2,25,0,0,2,0,0,0,45134.0,52180.0,49874.0,52000.0,53590.0,54606.0,9000.0,0.0,5000.0,4000.0,3000.0,3500.0,0
50000.0,1,2,1,51,0,0,0,0,0,0,42462.0,43684.0,42256.0,6501.0,6638.0,7027.0,1928.0,1200.0,300.0,242.0,500.0,500.0,1
130000.0,2,3,2,28,1,-1,-1,-1,-1,-1,0.0,14051.0,0.0,1358.0,1039.0,164.0,14051.0,0.0,1358.0,1039.0,164.0,167.0,0
180000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,1000.0,92.0,92.0,603.0,1760.0,826.0,92.0,92.0,603.0,1760.0,826.0,826.0,0
80000.0,1,2,1,37,2,2,2,2,0,0,81562.0,56352.0,29582.0,28852.0,29464.0,28688.0,11.0,3500.0,0.0,1033.0,1502.0,2002.0,1
290000.0,1,2,1,53,-1,0,0,0,-1,-1,4975.0,3688.0,3164.0,2277.0,1497.0,1887.0,1027.0,1000.0,1000.0,1497.0,1887.0,2277.0,0
90000.0,2,2,2,27,0,0,0,0,0,0,18525.0,14242.0,25574.0,21948.0,19689.0,11026.0,10105.0,16776.0,19689.0,0.0,5000.0,15000.0,0
500000.0,2,1,1,37,0,0,0,0,0,0,315816.0,267100.0,277636.0,287998.0,298343.0,308378.0,10000.0,15000.0,15000.0,15000.0,15000.0,15200.0,0
50000.0,1,3,2,43,-1,-1,-1,0,-1,-1,4166.0,4166.0,4216.0,4166.0,4166.0,4166.0,4166.0,4216.0,4116.0,4166.0,4166.0,4166.0,0
30000.0,1,2,1,33,0,0,0,0,0,0,59867.0,28357.0,29312.0,26404.0,25806.0,26325.0,1500.0,1433.0,1500.0,920.0,929.0,0.0,1
70000.0,2,1,2,25,0,0,0,0,2,2,35871.0,37174.0,37904.0,40651.0,39697.0,42253.0,1902.0,1632.0,3379.0,0.0,3200.0,0.0,0
210000.0,2,2,1,26,0,0,0,0,0,0,207033.0,202432.0,142119.0,99699.0,17718.0,150758.0,9000.0,5500.0,3600.0,1000.0,135000.0,5314.0,0
30000.0,2,2,2,22,0,0,0,0,0,-1,18424.0,18905.0,15037.0,2986.0,4212.0,1161.0,1311.0,1065.0,1000.0,1226.0,1161.0,748.0,0
110000.0,2,2,1,33,0,0,0,0,0,0,15605.0,20649.0,22397.0,23305.0,25341.0,30584.0,5649.0,2397.0,1305.0,2341.0,5584.0,1388.0,0
30000.0,1,1,2,34,2,2,2,2,2,0,21107.0,24117.0,24424.0,24627.0,24093.0,24785.0,3374.0,1000.0,900.0,0.0,1094.0,1000.0,1
30000.0,2,1,2,28,2,2,4,4,4,4,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,3,1,48,0,0,0,0,0,0,29757.0,29059.0,26386.0,9370.0,7290.0,0.0,1720.0,1450.0,1010.0,500.0,0.0,0.0,0
160000.0,1,2,2,52,1,2,-1,0,0,0,2259.0,1869.0,12671.0,8315.0,5085.0,4900.0,1310.0,12671.0,166.0,102.0,1100.0,2610.0,1
270000.0,1,3,2,51,0,0,0,0,0,0,152979.0,101616.0,105562.0,6102.0,6741.0,65672.0,3500.0,4000.0,1000.0,1000.0,63000.0,3000.0,0
150000.0,1,2,2,32,2,2,-2,-2,-1,2,90476.0,0.0,0.0,0.0,138355.0,130666.0,0.0,0.0,0.0,138355.0,0.0,5200.0,1
180000.0,2,2,2,42,2,2,2,2,2,2,50420.0,51818.0,52372.0,52917.0,54123.0,55176.0,2500.0,2000.0,2000.0,2200.0,2100.0,2200.0,1
160000.0,1,2,1,33,0,0,2,2,0,0,82535.0,84300.0,86091.0,83839.0,85552.0,88028.0,4000.0,4000.0,0.0,4000.0,4000.0,4000.0,1
260000.0,1,2,2,28,0,0,0,0,0,0,234867.0,237497.0,215343.0,205576.0,207688.0,198955.0,10500.0,9150.0,7500.0,8000.0,7500.0,7100.0,0
200000.0,2,3,2,47,0,0,0,0,0,0,203183.0,202961.0,194449.0,196814.0,200526.0,198717.0,7521.0,7000.0,7000.0,7128.0,8000.0,7100.0,0
50000.0,1,3,2,27,0,0,0,0,0,0,49684.0,45435.0,37636.0,32034.0,28133.0,23860.0,1961.0,2075.0,1294.0,999.0,934.0,849.0,0
120000.0,2,1,1,51,0,0,0,0,0,0,117287.0,120290.0,116082.0,118405.0,99081.0,106300.0,6500.0,6000.0,6000.0,4000.0,9000.0,0.0,0
140000.0,2,1,2,40,0,0,-1,0,0,-2,51270.0,54000.0,4117.0,6817.0,0.0,0.0,4500.0,4117.0,3000.0,0.0,0.0,0.0,0
120000.0,1,3,1,39,-1,-1,-1,0,0,0,7764.0,10721.0,30607.0,25005.0,19771.0,34315.0,10730.0,30629.0,0.0,0.0,27000.0,18125.0,0
30000.0,2,2,1,28,0,0,0,0,0,-1,8618.0,9975.0,4885.0,1065.0,-264.0,942.0,1700.0,1020.0,1000.0,0.0,1206.0,0.0,0
130000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,0.0,0.0,388.0,0.0,418.0,0.0,0.0,388.0,0.0,418.0,0.0,238.0,0
210000.0,2,1,1,52,-1,-1,-1,-2,-1,-1,262.0,738.0,0.0,0.0,1858.0,45.0,738.0,0.0,0.0,1858.0,45.0,3667.0,0
50000.0,1,3,1,32,0,0,0,0,0,-1,47974.0,43680.0,22133.0,12882.0,8131.0,3983.0,3000.0,2871.0,1000.0,163.0,3983.0,3771.0,1
260000.0,1,2,1,35,-2,-1,-1,-1,-2,-2,-48.0,4001.0,5975.0,0.0,0.0,0.0,4261.0,6000.0,0.0,0.0,0.0,0.0,0
200000.0,2,1,2,35,0,0,0,0,0,0,65503.0,66805.0,68726.0,70586.0,72409.0,73926.0,2394.0,3000.0,3000.0,3000.0,2685.0,2100.0,0
20000.0,1,2,3,48,0,0,0,2,0,0,16537.0,16192.0,16926.0,17333.0,16820.0,17175.0,1500.0,3500.0,1000.0,1000.0,1000.0,1000.0,0
500000.0,1,1,1,37,1,-1,-1,-1,0,0,271115.0,15074.0,16205.0,21770.0,60827.0,18524.0,15873.0,16205.0,21976.0,50000.0,7000.0,21769.0,0
50000.0,1,3,0,50,0,0,0,-1,-1,-1,45771.0,23343.0,0.0,3400.0,2769.0,0.0,2266.0,0.0,3400.0,2769.0,1700.0,0.0,0
210000.0,1,1,2,41,0,-1,-1,-2,-2,-2,62261.0,6615.0,0.0,0.0,0.0,0.0,6615.0,0.0,0.0,0.0,0.0,0.0,0
170000.0,1,1,2,34,1,2,2,2,0,0,23535.0,22876.0,25674.0,24963.0,25640.0,26278.0,0.0,3503.0,0.0,1078.0,1215.0,1000.0,0
80000.0,2,2,1,27,1,2,0,0,0,0,81841.0,79062.0,74722.0,40151.0,28424.0,29059.0,15.0,2876.0,2052.0,625.0,693.0,84.0,1
110000.0,1,2,1,44,0,0,0,0,0,0,82503.0,84214.0,90877.0,92986.0,49901.0,49649.0,3083.0,9563.0,4000.0,1800.0,2000.0,2000.0,0
420000.0,2,2,2,31,0,0,0,0,-1,-1,25103.0,21330.0,16024.0,9603.0,2131.0,64507.0,1509.0,1067.0,3061.0,2210.0,64524.0,2324.0,0
590000.0,1,1,1,63,0,0,0,-1,0,0,630458.0,646770.0,693131.0,324522.0,358774.0,369685.0,28000.0,61115.0,325000.0,40000.0,20000.0,51000.0,0
70000.0,2,3,1,38,1,2,0,0,0,0,59020.0,57400.0,21868.0,13514.0,14303.0,14211.0,50.0,1379.0,1500.0,1000.0,1000.0,1000.0,0
50000.0,1,2,2,27,0,0,0,0,0,0,49321.0,47912.0,39421.0,40165.0,41198.0,43766.0,1700.0,2000.0,1700.0,1700.0,3400.0,1000.0,0
290000.0,2,2,2,34,0,0,0,0,0,0,285484.0,286091.0,286785.0,285345.0,239389.0,231420.0,10220.0,11231.0,10269.0,8500.0,10000.0,10000.0,0
20000.0,2,1,2,24,0,0,0,0,0,0,18556.0,19162.0,19293.0,19298.0,19198.0,0.0,1805.0,1400.0,405.0,400.0,0.0,0.0,0
250000.0,1,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,7066.0,0.0,0.0,0.0,0.0,7066.0,145.0,0.0,0.0,2758.0,0
160000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,5574.0,3327.0,5958.0,55914.0,23285.0,29170.0,3353.0,7916.0,56116.0,23302.0,11580.0,9976.0,0
100000.0,1,2,1,42,0,0,0,0,0,0,100699.0,94528.0,89010.0,81545.0,75592.0,68715.0,3368.0,3995.0,2800.0,3267.0,2919.0,334.0,1
30000.0,2,2,2,25,2,2,2,2,2,2,24022.0,25038.0,25429.0,25714.0,26353.0,26868.0,1700.0,1100.0,1000.0,1200.0,1100.0,1200.0,1
50000.0,2,2,1,23,0,0,0,0,0,0,50859.0,49808.0,49993.0,50025.0,29562.0,29786.0,1965.0,2150.0,2118.0,1045.0,1077.0,1070.0,0
310000.0,2,2,1,46,-2,-2,-2,-2,-2,-2,53474.0,11913.0,6629.0,34342.0,1900.0,5807.0,11919.0,6629.0,17171.0,3800.0,5807.0,1380.0,0
20000.0,1,3,1,53,0,0,0,0,0,0,16854.0,18075.0,19020.0,19000.0,19500.0,10000.0,1500.0,1400.0,380.0,500.0,500.0,0.0,0
20000.0,1,1,2,37,0,0,0,0,0,0,14320.0,14595.0,16350.0,17322.0,18319.0,19297.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
360000.0,1,3,2,49,-2,-2,-2,-2,-2,-2,348.0,7963.0,198840.0,390.0,390.0,390.0,8047.0,200222.0,1044.0,390.0,390.0,343.0,0
150000.0,1,1,2,28,0,0,0,0,0,0,24942.0,83333.0,75249.0,61949.0,67280.0,64374.0,80284.0,6254.0,6119.0,33333.0,4374.0,6814.0,0
320000.0,1,2,1,39,0,0,-1,-1,0,0,310243.0,0.0,189018.0,131916.0,258800.0,96900.0,0.0,189018.0,132846.0,130400.0,193800.0,45313.0,0
260000.0,1,1,1,51,-1,-1,2,-1,-1,-1,229.0,674.0,476.0,2856.0,814.0,605.0,674.0,0.0,2880.0,814.0,605.0,1776.0,0
120000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,499.0,499.0,499.0,499.0,499.0,1148.0,499.0,499.0,499.0,499.0,1148.0,0.0,0
360000.0,2,3,1,50,-1,-1,-1,-1,-1,-1,846.0,1831.0,2776.0,0.0,44110.0,0.0,1831.0,2776.0,0.0,44110.0,0.0,2103.0,1
290000.0,1,1,1,47,-2,-2,-2,-2,-2,-2,3700.0,18019.0,4516.0,8140.0,59512.0,2716.0,18035.0,4516.0,8140.0,59512.0,2716.0,3516.0,0
500000.0,2,1,1,46,-2,-2,-2,-2,-2,-2,3982.0,3700.0,12953.0,9019.0,4236.0,-31.0,3718.0,13023.0,9070.0,4257.0,0.0,0.0,0
20000.0,1,2,2,27,0,-1,0,-1,-1,-2,1955.0,2530.0,1845.0,3169.0,240.0,930.0,2535.0,1205.0,3274.0,630.0,1080.0,0.0,0
390000.0,1,2,1,35,0,-1,-1,0,0,0,33808.0,15275.0,17331.0,78340.0,76892.0,57954.0,15347.0,17375.0,70077.0,15103.0,3290.0,16153.0,0
30000.0,1,2,1,32,0,0,0,2,0,0,22503.0,24802.0,29367.0,28108.0,26717.0,11693.0,3000.0,5000.0,0.0,1003.0,1000.0,1000.0,0
